StudentID,Level,Program,Country,Gender,IntakeYear,Status
STU001901,Master,Psychology,China,Female,2023,Active
STU001902,Diploma,Economics,China,Female,2024,Active
STU001903,Foundation,Medicine,Japan,Male,2021,Deferred
STU001904,PhD,Psychology,Vietnam,Male,2019,Deferred
STU001905,PhD,Law,China,Female,2022,Active
STU001906,Foundation,Economics,United States,Female,2023,Active
STU001907,Master,Computer Science,Malaysia,Male,2023,Graduated
STU001908,Bachelor,Psychology,United Kingdom,Male,2022,Deferred
STU001909,PhD,Chemistry,Vietnam,Female,2023,Graduated
STU001910,Master,Law,Thailand,Male,2024,Deferred
STU001911,Master,Engineering,Thailand,Male,2021,Deferred
STU001912,Foundation,Mathematics,China,Male,2020,Graduated
STU001913,Master,Mathematics,United States,Female,2021,Active
STU001914,Foundation,Medicine,Malaysia,Female,2023,Deferred
STU001915,Bachelor,Business Administration,Philippines,Male,2022,Deferred
STU001916,Bachelor,Mathematics,Vietnam,Male,2024,Deferred
STU001917,Master,Economics,Singapore,Male,2024,Deferred
STU001918,Diploma,Engineering,United Kingdom,Male,2021,Deferred
STU001919,Diploma,Biology,United States,Male,2023,Graduated
STU001920,Master,Business Administration,Vietnam,Male,2020,Deferred
STU001921,Diploma,Mathematics,Vietnam,Female,2022,Active
STU001922,Diploma,Chemistry,Vietnam,Male,2024,Active
STU001923,Master,Computer Science,China,Female,2023,Deferred
STU001924,Diploma,Law,United States,Female,2020,Deferred
STU001925,Diploma,Computer Science,United States,Male,2020,Deferred
STU001926,PhD,Law,Indonesia,Male,2022,Active
STU001927,Foundation,Business Administration,United States,Female,2019,Deferred
STU001928,Bachelor,Biology,United States,Male,2020,Graduated
STU001929,PhD,Economics,Thailand,Female,2019,Deferred
STU001930,Bachelor,Chemistry,Japan,Female,2019,Active
STU001931,Foundation,Arts,Malaysia,Male,2024,Graduated
STU001932,PhD,Biology,United Kingdom,Male,2024,Active
STU001933,Master,Physics,India,Male,2022,Deferred
STU001934,Master,Law,Japan,Male,2019,Deferred
STU001935,PhD,Economics,China,Male,2019,Deferred
STU001936,PhD,Business Administration,Philippines,Male,2024,Deferred
STU001937,Bachelor,Computer Science,Singapore,Male,2022,Deferred
STU001938,PhD,Law,Indonesia,Female,2024,Active
STU001939,Foundation,Business Administration,Australia,Female,2022,Active
STU001940,Diploma,Mathematics,Vietnam,Male,2024,Deferred
STU001941,Master,Law,China,Female,2024,Graduated
STU001942,Bachelor,Computer Science,South Korea,Female,2019,Graduated
STU001943,Master,Computer Science,United Kingdom,Female,2021,Active
STU001944,Foundation,Engineering,Malaysia,Female,2020,Active
STU001945,Bachelor,Arts,India,Female,2024,Graduated
STU001946,Diploma,Law,Malaysia,Male,2023,Deferred
STU001947,Bachelor,Physics,Canada,Male,2023,Graduated
STU001948,PhD,Law,Philippines,Male,2021,Graduated
STU001949,Bachelor,Physics,Indonesia,Male,2021,Graduated
STU001950,PhD,Chemistry,United Kingdom,Female,2019,Deferred
STU001951,Foundation,Engineering,United States,Female,2024,Deferred
STU001952,Master,Computer Science,China,Male,2022,Active
STU001953,Foundation,Psychology,India,Male,2019,Graduated
STU001954,Diploma,Biology,South Korea,Female,2022,Graduated
STU001955,Diploma,Chemistry,United Kingdom,Male,2023,Deferred
STU001956,Master,Psychology,Japan,Male,2024,Deferred
STU001957,Foundation,Biology,Singapore,Male,2024,Graduated
STU001958,Foundation,Engineering,Thailand,Female,2023,Deferred
STU001959,PhD,Engineering,United Kingdom,Female,2019,Graduated
STU001960,Bachelor,Chemistry,Japan,Male,2020,Deferred
STU001961,Bachelor,Medicine,Singapore,Male,2022,Graduated
STU001962,PhD,Economics,Philippines,Female,2024,Deferred
STU001963,Diploma,Law,Singapore,Male,2019,Active
STU001964,Foundation,Biology,South Korea,Male,2024,Deferred
STU001965,Foundation,Arts,Vietnam,Male,2024,Active
STU001966,PhD,Psychology,Japan,Male,2020,Graduated
STU001967,Diploma,Physics,Singapore,Female,2022,Active
STU001968,PhD,Medicine,South Korea,Female,2023,Active
STU001969,Master,Engineering,Vietnam,Female,2019,Active
STU001970,Bachelor,Computer Science,Japan,Male,2023,Deferred
STU001971,Diploma,Arts,South Korea,Female,2019,Active
STU001972,PhD,Engineering,Philippines,Female,2023,Deferred
STU001973,PhD,Economics,Malaysia,Female,2020,Active
STU001974,Foundation,Mathematics,Philippines,Female,2024,Graduated
STU001975,PhD,Computer Science,United States,Female,2019,Active
STU001976,Diploma,Arts,Japan,Male,2024,Active
STU001977,Bachelor,Physics,Singapore,Male,2021,Active
STU001978,PhD,Arts,Australia,Female,2023,Active
STU001979,Master,Economics,Vietnam,Male,2019,Active
STU001980,PhD,Economics,Canada,Female,2024,Active
STU001981,Foundation,Business Administration,Canada,Female,2021,Deferred
STU001982,PhD,Business Administration,Singapore,Male,2023,Graduated
STU001983,Foundation,Physics,Vietnam,Female,2022,Graduated
STU001984,Diploma,Computer Science,Philippines,Male,2023,Graduated
STU001985,PhD,Economics,Malaysia,Female,2024,Active
STU001986,Master,Mathematics,Canada,Female,2021,Deferred
STU001987,Bachelor,Mathematics,Philippines,Female,2023,Graduated
STU001988,PhD,Chemistry,South Korea,Female,2021,Graduated
STU001989,Diploma,Economics,Japan,Female,2024,Graduated
STU001990,Master,Business Administration,Singapore,Male,2023,Deferred
STU001991,PhD,Physics,Thailand,Female,2024,Active
STU001992,Diploma,Engineering,India,Male,2022,Graduated
STU001993,PhD,Arts,India,Male,2021,Deferred
STU001994,Diploma,Arts,Canada,Male,2021,Deferred
STU001995,Diploma,Physics,Vietnam,Male,2023,Active
STU001996,PhD,Psychology,India,Female,2021,Graduated
STU001997,PhD,Medicine,Philippines,Male,2023,Deferred
STU001998,Foundation,Biology,Japan,Male,2020,Active
STU001999,Foundation,Chemistry,Thailand,Female,2021,Active
STU002000,Foundation,Chemistry,Philippines,Female,2023,Active
